"ID";"Escenario";"Tipo_De_Relato";"Donante";"Cartelera Filacterias";"ID Imagen";"Autor";"Título";"Fecha";"Expr1009";"Tipo";"Procedencia";"Fuente de la Imagen";"Expr1013";"Lugar";"Anotaciones";"Atributos Iconograficos";"Sintesis";"Comentarios bibliográficos";"Categorías";"sub1";"sub2";"sub3";"sub4";"Fuente"
3185;"Cotidiano interior";"Historia Sagrada";;"";3185,00;"Anónimo";"Desposorios de la Virgen";"";"";16;"Iglesia de la Compañía de Jesús";"Prim Salón Arte";"";"Argentina, Santa Fe";"";"Vara florida de San José, sombrero de medialuna del sacerdote";"Formato horizontal. Blanco y negro. Desposorios de la Virgen María y San José. En el centro Sacerdote Abiathar (?) -sombrero de medialuna- pone su mano izquierda sobre las manos derechas de Maria (a la derecha del sacerdote) y José ( a la izquierda del sa";"";"Virgen";"Vida Virgen";"Desposorios";;;239
3186;;;;"";3186,00;"Anónimo";"San Pedro";"XVIII";"";16;"Iglesia Matriz";;"";"Argentina, Santa Fe";"";"";"";"";;;;;;239
3187;;;;"";3187,00;"Anónimo";"El Descendimiento";"XVIII";"";16;"Iglesia de la Compañía de Jesús";;"";"Argentina, Santa Fe";"";"";"";"";;;;;;239
3188;;;;"";3188,00;"Anónimo";"Muerte de San Francisco de Asís";"";"";16;"Iglesia de la Compañía de Jesús";;"";"Argentina, Santa Fe";"";"";"";"";"Santos";"Santos";"Fundadores";"Francisco de Asís";;239
3189;"Sin definir";"Devoción";;"";3189,00;"Anónimo";"San José";"";"";16;"Convento Hermanas franciscanas";"Prim Salón Arte";"";"Argentina, Santa Fe";"";"vara florida de San José y aureola de Jesús";"Formato vertical. Blanco y negro. José sostiene en sus brazos a Jesús en el centro de la composición. Lleva contra su pecho su vara florida de azucenas y mira hacia el cielo, a la esquina superior derecha (espectador) donde aparece la paloma del espíritu ";"";"Virgen";"Vida Virgen";"Sagrada Familia";"José";"José - niño";239
3190;;;;"";3190,00;"Anónimo";"Madona";"";"";16;"Colección particular";;"";"Argentina, Santa Fe";"";"";"";"";;;;;;239
3191;;;;"";3191,00;"Anónimo";"La Virgen, San Damián médico y mártir, San Antonio y el Arcángel Rafael";"";"";16;"Colección particular";;"";"Argentina, Santa Fe";"";"";"";"";"Virgen";"Advocaciones";"Dolorosa";;;239
3192;;;;"";3192,00;"Anónimo";"La transverberacio´n de Santa Teresa.";"XVII";"";16;"Colección particular";;"";"Argentina, Santa Fe";"";"";"";"";"Santos";"Santas";"Fundadoras";"Teresa";;239
3193;"Paisaje";"Devoción";;"";3193,00;"Anónimo";"San Joaquin, santa Ana y la Virgen";"";"";16;"Colección particular";"Prim Salón Arte";"";"Argentina, Santa Fe";"";"aureola redonda de la Virgen, aureola redonda y baston de Joaquin; paloma del espiritu santo; orbe de Dios Padre; aureola redonda y azucena de Virgen Maria";"Formato vertical. Blanco y negro. San Joaquin y Santa Ana estan de pie con la Virgen niña. Sobre la cabeza de la Virgen  se encuentra Dios Padre y dos angeles, y mas abajo la paloma del espiritu santo. La Virgen lleva una azucena en la mano. Aureolas y de";"";"Virgen";"Vida Virgen";"Sagrada familia Virgen";"Sagrada Familia Virgen";;239
3194;;;;"";3194,00;"Anónimo";"Santa Ana ensen~ando a leer a la Virgen";"";"";16;"Colección particular";;"";"Argentina, Santa Fe";"";"";"";"";"Virgen";"Vida Virgen";"Educación";;;239
3195;;;;"";3195,00;"Anónimo";"Cristo y la adúltera.";"";"";16;"Colección particular";;"";"Argentina, Santa Fe";"";"";"";"";;;;;;239
3196;;;;"";3196,00;"Hernando de la Cruz";"Retrato de Santa Mariana de Jesu´s.";"XVII";"";16;"SD";;"";"Ecuador";"";"";"";"";;;;;;278
3197;;;;"";3197,00;"Nicolás Javier de Goríbar";"Joel. Serie de los profetas";"XVII";"Vida Arte H Cruz";16;"Iglesia de la Compañía de Jesús";;"Atribuido.
Hernando de la Cruz.";"Ecuador, Quito";"Atribuido.
Hernando de la Cruz.";"";"";"Vida Arte H Cruz";;;;;;333
3198;;;;"";3198,00;"Nicolás Javier de Goríbar";"Jonás. Serie de los profetas";"XVII";"";16;"Iglesia de la Compañía de Jesús";;"Atribuido.
Hernando de la Cruz.";"Ecuador, Quito";"Atribuido.
Hernando de la Cruz.";"";"";"";;;;;;333
3199;;;;"";3199,00;"Nicolás Javier de Goríbar";"Nahum. Serie de los profetas";"XVII";"";16;"Iglesia de la Compañía de Jesús";;"Atribuido.
Hernando de la Cruz.";"Ecuador, Quito";"Atribuido.
Hernando de la Cruz.";"";"";"";;;;;;333
3200;;;;"";3200,00;"Nicolás Javier de Goríbar";"Oseas. Serie de los profetas";"XVII";"";16;"Iglesia de la Compañía de Jesús";;"Atribuido.
Hernando de la Cruz.";"Ecuador, Quito";"Atribuido.
Hernando de la Cruz.";"";"";"";;;;;;333
3201;;;;"";3201,00;"Nicolás Javier de Goríbar";"Miqueas. Serie de los profetas";"XVII";"";16;"Iglesia de la Compañía de Jesús";;"Atribuido.
Hernando de la Cruz.";"Ecuador, Quito";"Atribuido.
Hernando de la Cruz.";"";"";"";;;;;;333
3202;;;;"";3202,00;"Nicolás Javier de Goríbar";"Malaquías. Serie de los profetas";"XVII";"The Virgin";16;"Iglesia de la Compañía de Jesús";;"Atribuido.
Hernando de la Cruz.";"Ecuador, Quito";"Atribuido.
Hernando de la Cruz.";"";"";"The Virgin";;;;;;333
3203;;;;"";3203,00;"Nicolás Javier de Goríbar";"Sophonías. Serie de los profetas";"XVII";"PESSCA";16;"Iglesia de la Compañía de Jesús";;"Nicolás Javier de Goribar
Creo que es mejor la 5970 ya que este es sólo un detalle.";"Ecuador, Quito";"Nicolás Javier de Goribar
Creo que es mejor la 5970 ya que este es sólo un detalle.";"";"";"PESSCA";;;;;;333
3204;;;;"";3204,00;"Nicolás Javier de Goríbar";"Zacarías. Serie de los profetas";"XVII";"";16;"Iglesia de la Compañía de Jesús";;"Atribuido.
Hernando de la Cruz.";"Ecuador, Quito";"Atribuido.
Hernando de la Cruz.";"";"";"";;;;;;333
3205;;;;"";3205,00;"Nicolás Javier de Goríbar";"Daniel. Serie de los profetas";"XVII";"";16;"Iglesia de la Compañía de Jesús";;"Atribuido.
Hernando de la Cruz.";"Ecuador, Quito";"Atribuido.
Hernando de la Cruz.";"";"";"";;;;;;333
3206;;;;"";3206,00;"Nicolás Javier de Goríbar";"Amos. Serie de los profetas";"XVII";"";16;"Iglesia de la Compañía de Jesús";;"Atribuido.
Hernando de la Cruz.";"Ecuador, Quito";"Atribuido.
Hernando de la Cruz.";"";"";"";;;;;;333
3207;;;;"";3207,00;"Antonio Bermejo";"María magdalena";"XVII";"";20;"Museo Sucre";;"";"Bolivia, Sucre";"";"";"";"";;;;;;165
3208;;;;"";3208,00;"Francisco Trevisani";"Virgen del Pilar";"1708";"";20;"Museo Sucre";;"";"Bolivia, Sucre";"";"";"";"";"Virgen";"Advocaciones";"Pilar";;;165
3209;;;;"";3209,00;"Anónimo";"rector Pérez de Armendáriz y el árbol universitario.";"1794";"";16;"Museo del Palacio Arzobispal";;"";"Perú, Cuzco";"";"";"";"";;;;;;139
3210;"Sin definir";"Devoción";;"";3210,00;"Anónimo";"Santos Domingo y Francisco";"XVIII";"";16;"Monasterio Santa Catalina ";"PESSCA";"Creo que es de las pinturas que luego se recortaban para venderlas.";"Perú, Arequipa";"Creo que es de las pinturas que luego se recortaban para venderlas.";"";"REPETIDA número 1556";"";"Santos";"Santos";"Fundadores";"Domingo";;90
3211;;;;"";3211,00;"Anónimo";"Virgen Profetas menores";"";"";20;"Museo Sucre";;"";"Bolivia, Sucre";"";"";"";"";;;;;;165
3212;;;;"";3212,00;"Lorenzo Sánchez de Medina";"Bodas Místicas de Santa Rosa o Rosa de Santa María";"XVII";"";16;"Museo Histórico Regional del Cuzco";;"";"Perú, Cuzco";"";"";"";"";;;;;;219
3213;;;;"";3213,00;"Anónimo";"Alegori´a de la amistad dominico-franciscana.";"XVIII";"";16;"Iglesia Franciscana de Tecajic";;"Sacristía";"México, Tecajic";"Sacristía";"";"";"";;;;;;139
3214;;;;"";3214,00;"Antonio de Montúfar";"Martirio de Simón";"XVII";"";20;"Museo Sucre";;"";"Bolivia, Sucre";"";"";"";"";;;;;;165
3215;;;;"";3215,00;"Antonio de Montúfar";"Martirio de";"XVII";"";20;"Museo Sucre";;"";"Bolivia, Sucre";"";"";"";"";;;;;;165
3216;;;;"";3216,00;"Anónimo";"Antonio de Paduo";"XVII";"";20;"Museo Sucre";;"";"Bolivia, Sucre";"";"";"";"";"Santos";"Santos";"Santos";"Antonio de Padua";;165
3217;;;;"";3217,00;"Bernardo Bitti";"Piedad";"XVI";"";20;"Museo Sucre";;"";"Bolivia, Sucre";"";"";"";"";"Cristológico";"Pasión";"Viacrucis";"Piedad";;165
3218;;;;"";3218,00;"SD";"Virgen y niño";"XVII";"";20;"Museo Sucre";;"";"Bolivia, Sucre";"";"";"";"";"Virgen";"Advocaciones";"Virgen y niño";;;165
3219;;;;"";3219,00;"Anónimo";"El Milagro de Santa Leocadia";"";"";16;"Catedral de Puebla";;"";"México, Puebla";"";"";"";"";;;;;;114
3220;;;;"";3220,00;"Anónimo";"La Anunciación";"1610";"Flickr";13;"Museo Colección Andrés Blaisten";;"";"México, México DF";"";"";"";"Flickr";"Virgen";"Vida Virgen";"Anunciación";;;295
3221;;;;"";3221,00;"SD";"Virgen con niño";"";"";1;"SD";;"";"Argentina";"";"";"";"";"Virgen";"Advocaciones";"Virgen y niño";;;256
3222;;;;"";3222,00;"Anónimo";"Señor de los temblores";"XVII";"";1;"Colección particular";;"";"Perú, Lima";"";"";"";"";;;;;;31
3223;;;;"";3223,00;"Anónimo";"Virgen del Carmen";"XVIII";"";;;;"";"Venezuela";"";"";"";"";"Virgen";"Advocaciones";"Carmen";;;419
3224;;;;"";3224,00;"Anónimo";"Santa Bárbara";"XVIII";"";25;"Iglesia de Santa Ana";;"";"Perú, Ayacucho";"";"";"";"";;;;;;39
3225;;;;"";3225,00;"Anónimo";"Sagrada Familia";"XVIII";"";24;"Catedral de Ayacucho";;"";"Perú, Ayacucho";"";"";"";"";"Virgen";"Vida Virgen";"Sagrada Familia";;;39
3226;;;;"";3226,00;"Anónimo";"Francisco Javier resucita un incrédulo";"XVIII";"";25;"Iglesia de la Compañía de Jesús";;"";"Perú, Ayacucho";"";"";"";"";"Santos";"Santos";"Santos";"Francisco Javier";;39
3227;;;;"";3227,00;"Anónimo";"San José y el Niño";"XVIII";"La Paz y museos";;"Museo Diocesano de Coro Lucas Guillermo Castillo";;"Atribuido al Taller de los Landaeta.";"Venezuela";"Atribuido al Taller de los Landaeta.";"";"";"La Paz y museos";"Virgen";"Vida Virgen";"Sagrada Familia";"José";"José - niño";419
3228;;;;"";3228,00;"Anónimo";"Virgen Cocharcas";"XVIII";"";25;"Iglesia de la Compañía de Jesús";;"";"Perú, Ayacucho";"";"";"";"";"Virgen";"Advocaciones";"Cocharcas";;;39
3229;;;;"";3229,00;"Anónimo";"Muerte de Francisco Javier";"XVIII";"";25;"Iglesia de la Compañía de Jesús";;"";"Perú, Ayacucho";"";"";"";"";"Santos";"Santos";"Santos";"Francisco Javier";;39
3230;;;;"";3230,00;"Baltasar Echave Orio";"La Virgen María leyendo";"1621";"Flickr";16;"Museo Colección Andrés Blaisten";;"";"México, México DF";"";"";"";"Flickr";"Virgen";"Vida Virgen";"Educación";;;295
3231;;;;"";3231,00;"Anónimo";"Virgen Inmaculada";"XVIII";"Schenone libro de la virgen";1;"SD";;"";"Perú";"";"";"";"Schenone libro de la virgen";"Virgen";"Advocaciones";"Inmaculada";;;31
3232;;;;"";3232,00;"Baltasar Echave Ibía";"Noli me tangere";"1625";"";13;"Museo Colección Andrés Blaisten";;"";"México, México DF";"";"";"";"";;;;;;295
3233;;;;"";3233,00;"Cristóbal de Villalpando";"Santa Catalina";"1690";"";16;"Museo Colección Andrés Blaisten";;"";"México, México DF";"";"";"";"";"Santos";"Mártires";"Mártires mujeres";"Catalina";;295
3234;;;;"";3234,00;"Anónimo";"San Cristóbal";"XVII";"";16;"Museo Colección Andrés Blaisten";;"";"México, México DF";"";"";"";"";;;;;;295
3235;;;;"";3235,00;"Juan Correa";"Presentación del niño en el templo";"XVIII";"";16;"Museo Colección Andrés Blaisten";;"";"México, México DF";"";"";"";"";;;;;;295
3236;;;;"";3236,00;"José de Mora";"Virgen de Ocotlán";"1720";"";16;"Museo Colección Andrés Blaisten";;"";"México, México DF";"";"";"";"";"Virgen";"Advocaciones";"Ocotlán";;;295
3237;"Paisaje";"Devoción";;"";3237,00;"Anónimo";"San Gregorio el Grande";"XVII";"";16;"Museo Fray Pedro Gocial";"PESSCA";"No corresponde y no es posible determinar cuál es porque copiaron la información en varias imágenes.";"Ecuador, Quito";"No corresponde y no es posible determinar cuál es porque copiaron la información en varias imágenes.";"Manto de cilicio, corona de rosas";"Composición vertical, imagen a color. En el centro de la imagen se encuentra el niño Jesús que es sostenido en los brazos de santa rosalia. La santa está de rodillas sobre el suelo ubicada al lado izquierdo del cuadro, viste un manto de cilicio y sobre la";"";"Santos";"Santos";"Padres";"Gregorio";;208
3238;;;;"";3238,00;"Francisco Martínez";"Coronación de la Virgen Escudo";"1725";"";13;"Museo Colección Andrés Blaisten";;"";"México, México DF";"";"";"";"";"Virgen";"Vida Virgen";"Coronación Eucaristía";;;295
3239;;;;"";3239,00;"Anónimo";"Sor Juana Natividad";"1734";"Catalogo Arequipa";16;"Monasterio Santa Catalina ";;"";"Perú, Arequipa";"";"";"";"Catalogo Arequipa";;;;;;308
3240;;;;"";3240,00;"Francisco Martínez";"La Asunción Escudo monja";"1730";"";13;"Museo Colección Andrés Blaisten";;"";"México, México DF";"";"";"";"";;;;;;295
3241;;;;"";3241,00;"Anónimo";"Virgen de Remedios";"XIX";"";13;"SD";;"";"Bolivia, La Paz";"";"";"";"";"Virgen";"Advocaciones";"Remedios";;;161
3242;;;;"";3242,00;"José Gil de Castro";"Retrato de María Joaquina Costa y Gandarías.";"1817";"";16;"SD";;"";"Bolivia, La Paz";"";"";"";"";;;;;;161
3243;;;;"";3243,00;"Anónimo";"Inmaculada Escudo Monja";"1740";"";13;"Museo Colección Andrés Blaisten";;"";"México, México DF";"";"";"";"";"Virgen";"Advocaciones";"Inmaculada";;;295
912;"Sin definir";"Devoción";;"Nombres de los santos jesuitas. Solo se reconoce el de Francisco de Borja en la esquina inferior izquierda (espectador).";3244,00;"Pedro de Vargas";"Virgen y santos jesuitas";"1595";"";13;"Museo Casa de Murillo";"Barroco Andes";"";"Bolivia, La Paz";"";"Tiara imperial y orbe de Dios Padre; paloma del espiritu santo; alba y casulla de sacerdote, libros y aureola de San Ignacio; aureoloas y habitos de santos jesuitas";"Triptico. Altar en madera con puertas moviles. En el centro se encuentra la imagen del Virgen con el niño. En la parte superior Dios Padre, a su lado derecho una imagen de San Ignacio de Loyola en una de las puertas moviles. En las puertas moviles se encu";"";"Virgen";"Advocaciones";"Inmaculada";"Santos y alegorías";;41
3245;;;;"";3245,00;"Florentino Olivares";"Sebastián Segurola.";"XIX";"";16;"Museo Casa de Murillo";;"";"Bolivia, La Paz";"";"";"";"";;;;;;161
3246;;;;"";3246,00;"Anónimo";"Ángel San Rafael.";"XVII";"Jerarquía";16;"Museo de la Catedral de la Paz";;"Museo de Arte Sacro.";"Bolivia";"Museo de Arte Sacro.";"";"";"Jerarquía";"Ángeles";"Ángeles";"Rafael";;;161
3247;;;;"";3247,00;"Gregorio Gamarra";"Virgen de Guadalupe";"XVII";"";16;"Museo de la Catedral de la Paz";;"";"Bolivia";"";"";"";"";"Virgen";"Advocaciones";"Guadalupe";;;161
3248;;;;"";3248,00;"Melchor Pérez de Holguín";"Agonía de Pedro Nolasco.";"XVII";"";16;"Museo Casa de Murillo";;"";"Bolivia, La Paz";"";"";"";"";;;;;;161
3249;;;;"";3249,00;"Florentino Olivares";"El cerco de La Paz (detalle)";"1781";"";16;"Museo Casa de Murillo";;"";"Bolivia, La Paz";"";"";"";"";;;;;;161
3250;;;;"";3250,00;"Anónimo";"Bautismo de Cristo";"XVII";"";13;"Pinacoteca Virreinal San Diego";;"";"México, México DF";"";"";"";"";;;;;;260
3251;;;;"";3251,00;"Carlos Clemente López";"Divina Pastora";"1746";"";13;"Museo Colección Andrés Blaisten";;"";"México, México DF";"";"";"";"";;;;;;295
3252;;;;"";3252,00;"Anónimo";"San José y el niño";"XVII";"";1;"Colección Barbosa Stern";;"Taller Rubens";"Perú, Lima";"Taller Rubens";"";"";"";"Virgen";"Vida Virgen";"Sagrada Familia";"José";"José - niño";40
3253;;;;"";3253,00;"Anónimo";"Nuestra Señora de la Merced";"XVIII";"lusultra. Oltre il barocco. Arte latino-americana a confronto";16;"Iglesia de San Felipe Neri La Profesa";;"";"México";"";"";"";"lusultra. Oltre il barocco. Arte latino-americana a confronto";;;;;;236
3254;;;;"";3254,00;"Anónimo";"La Anunciación";"XVII";"";16;"Figge art Museum Davenport, Iowa";;"";"México, EEUU";"";"";"";"";"Virgen";"Vida Virgen";"Anunciación";;;38
3255;;;;"";3255,00;"Blas de Torres";"Madona Asunta";"XVIII";"Plusultra. Oltre il barocco. Arte latino-americana a confronto";16;"Museo de la Basílica de Guadalupe";;"";"México";"";"";"";"Plusultra. Oltre il barocco. Arte latino-americana a confronto";;;;;;236
3256;;;;"";3256,00;"Anónimo";"Virgen de los Remedios";"";"";16;"SD";;"";"Perú";"";"";"";"";"Virgen";"Advocaciones";"Remedios";;;236
3257;;;;"";3257,00;"Miguel Cabrera";"Virgen con santos";"1750";"";16;"Museo Colección Andrés Blaisten";;"";"México, México DF";"";"";"";"";;;;;;295
3258;;;;"";3258,00;"Anónimo";"Nuestra Señora del Remedio";"";"";16;"SD";;"";"Guatemala";"";"";"";"";;;;;;236
3259;;;;"";3259,00;"Anónimo";"Santiago Matamoros";"XVIII";"";;"Museo Diocesano de Coro Lucas Guillermo Castillo";;"";"Venezuela";"";"";"";"";;;;;;419
3260;;;;"";3260,00;"Anónimo";"La Madre Santísima de la luz";"";"";16;"SD";;"";"México";"";"";"";"";;;;;;236
3261;;;;"";3261,00;"Anónimo";"Virgen de Guadalupe";"";"";16;"SD";;"";"México";"";"";"";"";"Virgen";"Advocaciones";"Guadalupe";;;236
3262;;;;"";3262,00;"Anónimo";"Virgen del Rosario de Pomata";"";"";16;"SD";;"";"Perú";"";"";"";"";"Virgen";"Advocaciones";"Pomata";;;236
3263;;;;"";3263,00;"Anónimo";"Virgen de Zacatecas o alegoría de la fundación de Zacatecas";"";"";16;"Museo Nacional del Virreinato";;"";"México";"";"";"";"";"Virgen";"Advocaciones";"Otras devociones";;;236
3264;;;;"";3264,00;"Anónimo";"Santa Clara";"XVIII";"";16;"Colección Nahim Isaías";;"";"Ecuador, Guayaquil";"";"";"";"";;;;;;208
3265;;;;"";3265,00;"Anónimo";"Santa María ronda.";"";"";16;"SD";;"";"México";"";"";"";"";;;;;;236
3266;;;;"";3266,00;"Anónimo";"Devocionario";"";"";16;"SD";;"";"México";"";"";"";"";;;;;;236
3267;;;;"";3267,00;"Miguel Cabrera";"Virgen Dolorosa";"1760";"";13;"Museo Colección Andrés Blaisten";;"";"México, México DF";"";"";"";"";"Virgen";"Advocaciones";"Dolorosa";;;295
7505;"Celeste";"Devoción";;"";3268,00;"José de Páez";"La Creación del Alma de la Virgen con la Guadalupana, Ntra. Sra de Loreto y Santos";"XVIII";"";16;"SD";"Flickr";"No corresponde. Es la 8359.

Base de datos Natalia. Sin datos del artista. Revisar.";"México";"No corresponde. Es la 8359.

Base de datos Natalia. Sin datos del artista. Revisar.";"manto azul, aureola de rayos y corona de la Virgen María; paloma del espiritu santo; orbe de Dios Padre; vara florida de San Jose; cordero y estandarte de San Juan Bautista; libros y pluma de los evangelistas; armadura de San Miguel arcangel; azucena de S";"Formato vertical. Color. La Virgen con Jesús en brazos esta en el centro de la composición. En la parte superior esta la Guadalupana, a su lado derecho Jesús y a su lado izquierdo Dios Padre. Sobre su cabeza esta la paloma del espiritu santo y a su alredo";"";;;;;;236
3269;;;;"";3269,00;"Gregorio Vásquez de Arce y Ceballos";"San Francisco Javier";"XVII";"";16;"Museo Francisco Cristóbal Toro";;"";"Colombia, Santa Fe de Antioquia";"";"";"";"";"Santos";"Santos";"Santos";"Francisco Javier";;429
3270;;;;"";3270,00;"Andrés López";"María Santísima de Aurora.";"XVIII";"";16;"SD";;"";"México";"";"";"";"";;;;;;236
3271;;;;"";3271,00;"Anónimo";"Santiago Matamoros";"";"";16;"SD";;"";"México";"";"";"";"";;;;;;236
3272;;;;"";3272,00;"Anónimo";"Santiago Matamoros.";"";"";16;"SD";;"";"México";"";"";"";"";;;;;;236
3273;;;;"";3273,00;"Anónimo";"Virgen del Rosario";"XVIII";"";;"Museo de Arte Colonial de Merida";;"";"México, Zinacatepec";"";"";"";"";"Virgen";"Advocaciones";"Rosario";;;419
3274;;;;"";3274,00;"Anónimo";"San Miguel arcángel";"";"";16;"SD";;"";"México";"";"";"";"";"Ángeles";"Ángeles";"Miguel";;;236
3275;"Escatológico";"Alegoría";;"Al lado derecho en la parte inferior: 'ESTE ES EL / ESPEJO, QUE / NO TE ENGA- / ÑA.'.";3275,00;"Anónimo";"Alegoría de la muerte.";"XIX";"";16;"SD";;"JC";"México";"JC";"En vida posesión de elementos de lujo y vanidad y en la muerte la podredumbre de la carne.";"Formato vertical. Imagen a color. En el centro un personaje femenino está dividido en dos por un hilo a punto de ser cortado por unas manos que salen de una nube. Al lado izquierdo está vestida con adornos florales, anillos en sus dedos y a su lado un toc";"";;;;;;236
