Id;Escenario;TipoRelato;NombreDonante;Cartela;Simbolos;Id Imagen;Autor;Titulo;Fecha;ComentariosBiblio;Técnica;ProcedenciaIm;Fuenteimagen;Ciudad;Anotaciones;Id Relato - Personaje;Id Pasaje;Atributos iconográficos;Personajes excluidos;Sintesis
2088;;;;;;2088;Anónimo;Joaquin y la Niña Virgen;;;Óleo sobre tela;Iglesia Villa de Leiva;Fotografía Jaime Borja;Colombia, Villa de Leiva;;;;;;
2089;;;;;;2089;Anónimo;Joaquin Ana y la Virgen Niña;;;Óleo sobre tela;Iglesia Villa de Leiva;Fotografía Jaime Borja;Colombia, Villa de Leiva;;;;;;
2090;;;;;;2090;Anónimo;Buen Consejo;1808;;Óleo sobre tela;Iglesia Villa de Leiva;Fotografía Jaime Borja;Colombia, Villa de Leiva;;;;;;
2091;;;;;;2091;Anónimo;Francisco javier;XVII;;Óleo sobre tela;Iglesia Villa de Leiva;Fotografía Jaime Borja;Colombia, Villa de Leiva;;;;;;
2092;;;;;;2092;Anónimo;Antonio de Padua;;;Óleo sobre tela;Iglesia Villa de Leiva;Fotografía Jaime Borja;Colombia, Villa de Leiva;;;;;;
2093;;;;;;2093;Anónimo;Rosa de Lima;XVIII;;Óleo sobre tela;Iglesia Villa de Leiva;Fotografía Jaime Borja;Colombia, Villa de Leiva;;32;;"Adorna su cabeza con una corona de rosas, a veces de espinas. Porta una rosa en la mano. También, especialmente en Lima, con un ancla. 
Orden: Terciaria Dominica";;
2094;;;;;;2094;Anónimo;Vicente Ferrer;XVIII;;Óleo sobre tela;Iglesia Villa de Leiva;Fotografía Jaime Borja;Colombia, Villa de Leiva;;;;;;
2095;;;;;;2095;Anónimo;Virgen de Guadalupe;;;Óleo sobre tela;Iglesia Villa de Leiva;Fotografía Jaime Borja;Colombia, Villa de Leiva;;;;;;
2096;;;;;;2096;Anónimo;Virgen Rosario ¿? Tomas y Siena;XVII;;Óleo sobre tela;Iglesia Villa de Leiva;Fotografía Jaime Borja;Colombia, Villa de Leiva;;;;;;
2097;;;;;;2097;Anónimo;Inmaculada;XVIII;;Óleo sobre tela;sd;sd;Colombia;;;;;;
2391;;;;;;2391;Anónimo;Dormisión de la Virgen;;;Óleo sobre tela;Iglesia San Francisco;Inventario Iglesia de San Francisco (Constanza Villalobos);Colombia, Bogotá;;;;;;
2392;;;;;;2392;Pierre Lavallé;Francisco de Asís;;;Óleo sobre tela;Iglesia San Francisco;Inventario Iglesia de San Francisco (Constanza Villalobos);Colombia, Bogotá;;;;;;
2393;;;;;;2393;Anónimo;Espina Niño de;;;Óleo sobre tela;Iglesia San Francisco;Inventario Iglesia de San Francisco (Constanza Villalobos);Colombia, Bogotá;;;;;;
2394;;;;;;2394;Anónimo;Buenaventura;;;Óleo sobre tela;Iglesia San Francisco;Inventario Iglesia de San Francisco (Constanza Villalobos);Colombia, Bogotá;;;;;;
2395;;;;;;2395;Anónimo;San Pedro Regalado;;;Óleo sobre tela;Iglesia San Francisco;Inventario Iglesia de San Francisco (Constanza Villalobos);Colombia, Bogotá;Pedro regalado o Alcantara;;;;;
2396;;;;;;2396;Anónimo;Purgatorio;;;Óleo sobre tela;Iglesia San Francisco;Fotografía Constanza Villalobos;Colombia, Bogotá;;;;;;
2397;;;;;;2397;Anónimo;Virgen Orante;;;Óleo sobre tela;Iglesia San Francisco;Inventario Iglesia de San Francisco (Constanza Villalobos);Colombia, Bogotá;;;;;;
2398;;;;;;2398;Anónimo;Carmen Virgen de;;;Óleo sobre tela;Iglesia San Francisco;Inventario Iglesia de San Francisco (Constanza Villalobos);Colombia, Bogotá;;;;;;
2399;;;;;;2399;Francisco de Zurbarán;Francisco de Asís;;;Óleo sobre tela;Iglesia San Francisco;Inventario Iglesia de San Francisco (Constanza Villalobos);Colombia, Bogotá;;;;;;
2400;;;;;;2400;Anónimo;Biombo de Los lamentos;XVIII;;Óleo sobre tela;Colección particular;Fotografía Escuela de Restauración Universidad Externado;Colombia;;;;;;
2401;;;;;;2401;Anónimo;Eva, cain y Abel;;;Óleo sobre tela;Colección particular;Fotografía Santiago Paredes;Colombia, Popayán;;;;;;
2402;;;;;;2402;Anónimo;Coronación de La Virgen;;;Óleo sobre tela;Colección particular;Fotografía Patricia García;Colombia, Bogotá;;;;;;
2403;;;;;;2403;Anónimo;Coronación de la Virgen;;;Pintura mural;;Fotografía María del Rosario Leal;Colombia;;;;;;
2975;;;;;;2975;Anónimo;Arzobispo Juan_Agustino_;XVIII;;Óleo sobre tela;Convento de Santa Inés;Fotografia inventario Convento de Santa Inés;Colombia, Bogotá;;;;;;
2976;;;;;;2976;Anónimo;Maria Magdalena ;XVII;;Óleo sobre tela;Convento de Santa Inés;Fotografia inventario Convento de Santa Inés;Colombia, Bogotá;;;;;;
2977;;;;;;2977;Anónimo;Emidigio ;XVIII;;Óleo sobre tela;Convento de Santa Inés;Fotografia inventario Convento de Santa Inés;Colombia, Bogotá;;;;;;
2978;;;;;;2978;Anónimo;San Cristobal ;XVIII;;Óleo sobre tela;Convento de Santa Inés;Fotografia inventario Convento de Santa Inés;Colombia, Bogotá;;;;;;
2979;;;;;;2979;Anónimo;Vida Santa Ines;XVIII;;Óleo sobre tela;Convento de Santa Inés;Fotografia inventario Convento de Santa Inés;Colombia, Bogotá;;;;;;
2980;;;;;;2980;Anónimo;Antonio de padua ;XVIII;;Óleo sobre tela;Convento de Santa Inés;Fotografia inventario Convento de Santa Inés;Colombia, Bogotá;;;;;;
2981;;;;;;2981;Anónimo;Francisco de Paula ;XVIII;;Óleo sobre tela;Convento de Santa Inés;Fotografia inventario Convento de Santa Inés;Colombia, Bogotá;;;;;;
2982;;;;;;2982;Anónimo;Santo Domingo ;XVII;;Óleo sobre tela;Convento de Santa Inés;Fotografia inventario Convento de Santa Inés;Colombia, Bogotá;;;;;;
2983;;;;;;2983;Anónimo;Santa Barbara ;XVIII;;Óleo sobre tela;Convento de Santa Inés;Fotografia inventario Convento de Santa Inés;Colombia, Bogotá;;;;;;
2984;;;;;;2984;Anónimo;Trinidad ;XVIII;;Óleo sobre tela;Convento de Santa Inés;Fotografia inventario Convento de Santa Inés;Colombia, Bogotá;;;;;;
2985;;;;;;2985;Anónimo;santo dominico ;XVIII;;Óleo sobre tela;Convento de Santa Inés;Fotografia inventario Convento de Santa Inés;Colombia, Bogotá;;;;;;
2986;;;;;;2986;Anónimo;Santa Ines ¿? ;XVIII;;Óleo sobre tela;Convento de Santa Inés;Fotografia inventario Convento de Santa Inés;Colombia, Bogotá;;;;;;
2987;;;;;;2987;Anónimo;santa Gertrudis ;XVIII;;Óleo sobre tela;Convento de Santa Inés;Fotografia inventario Convento de Santa Inés;Colombia, Bogotá;;;;;;
3246;;;;;;3246;Anónimo;Santa Catalina;XVIII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3247;;;;;;3247;Anónimo;Santa Lucía;XVIII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3248;;;;;;3248;Anónimo;San Lorenzo mártir;XVIII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3249;;;;;;3249;Anónimo;Santos Cosme y Damián (remate de altar);XVIII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;Repetido de 287?;;;;;
3250;;;;;;3250;Anónimo;Santos Gregorio Magno y San Sebastián (remate de altar);XVIII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3251;;;;;;3251;Anónimo;Fray Ignacio de Urbina;XVII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3252;;;;;;3252;Anónimo;Arzobispo Caballero y Góngora;XVIII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3253;;;;;;3253;Anónimo;Padre Francisco Leal;XVIII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3254;;;;;;3254;Anónimo;Padre Francisco Margallo;XIX;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3255;;;;;;3255;Anónimo;Fray José Antonio Molano ;XIX;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3256;;;;;;3256;Anónimo;Simón de Gandía;XIX;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3257;;;;;;3257;Anónimo;Desposorios de la virgen;XVII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3258;;;;;;3258;Anónimo;Desposorios de la virgen;XVIII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3259;;;;;;3259;Anónimo;Regreso de Egipto con San Francisco Javier y San Ignacio;XVIII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3260;;;;;;3260;Gregorio Vásquez de Arce y Ceballos;San José con el niño ;XVII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3261;;;;;;3261;Anónimo;San José con el niño ;XVIII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3262;;;;;;3262;Anónimo;San José con el niño ;XVII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3263;;;;;;3263;Anónimo;Presentación en el templo;XVIII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3264;;;;;;3264;Anónimo;Santa Helena;XVIII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3265;;;;;;3265;Anónimo;María Magdalena penitente;XVII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3266;;;;;;3266;Anónimo;Magdalena penitente;XVIII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3267;;;;;;3267;Anónimo;María Egipciaca;XVIII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3268;;;;;;3268;Anónimo;Santa Teresa;XVIII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3269;;;;;;3269;Anónimo;Santa Teresa;XIX;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3270;;;;;;3270;Anónimo;Santa Teresa;XVIII;;Óleo sobre madera;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3271;;;;;;3271;Anónimo;Santa Gertrudis;XVI;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3272;;;;;;3272;Anónimo;Santa Gertrudis;XVII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3273;;;;;;3273;Anónimo;Santiago apóstol;XVIII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3274;;;;;;3274;Anónimo;Apóstol San Andrés;XVIII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
3275;;;;;;3275;Anónimo;Apóstol San Matías;XVIII;;Óleo sobre tela;Palacio Arzobispal;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;;;;;;
1830;Sin definir;Historiada;;FALSE;"Azucenas-
Aurela (2)-
Libro (2)
Niño Jesús (con el mundo en su mano)
Cordón de tres nudos- 
Cetro-
Corona(2)
Rosario (2)
Jilguero-
Luna-
Cruz";165;Baltasar Vargas de Figueroa;Virgen de Chiquinquirá;XVII;;Óleo sobre tela;Iglesia Santo Domingo;MATEUS CORTES, Gustavo. Tesoros de Tunja. El arte de los siglos XVI-XVII-XVIII. Bogotá: Litografía Arco, 1989.;Colombia, Tunja;María Cristina Pérez;43;;Virgen del rosario al centro, con el niño en brazos que sostiene un pájaro. A su derecha, san Antonio de Padua, con el libro el Niño y palma de martirio. A su izquierda san Andrés, portando libro y su cruz en forma de equis.;;"
0148. Virgen de Chiquinquirá

Representación de tema religioso en formato horizontal. En primer lugar y como centro de la composición tres figuras: San Antonio de Padua, San Andrés y la Virgen del Rosario con el Niño Jesús. Al lado derecho, San Andrés, v"
1831;Celeste;Escena única;;FALSE;"Cruz-
Libro (2)
Niño Jesús (1)
Rosario (1)-
Palma (1)-";149;Alonso de Narváez;Virgen de Chiquinquirá;1556;;Temple sobre algodón;Colección Órden dominica;ALVAREZ WHITE, María Cecilia. Chiquinquirá, Arte y Milagro. Bogotá: Presidencia de la República, Museo de Arte Moderno, 1986.;Colombia, Chiquinquirá;María Cristina Pérez;43;;Virgen del rosario al centro, con el niño en brazos que sostiene un pájaro. A su derecha, san Antonio de Padua, con el libro el Niño y palma de martirio. A su izquierda san Andrés, portando libro y su cruz en forma de equis.;;Representación de tema religioso en formato horizontal. En primer lugar y como centro de la composición tres figuras: San Antonio de Padua, San Andrés y la Virgen del Rosario con el Niño Jesús. Al lado derecho, San Andrés, vistiendo una túnica azul con ma
1832;;;;FALSE;;1400;Anónimo;Virgen de Chiquinquirá ;XVII;;Óleo sobre tela;Iglesia Nuestra Señora de Chiquinquira;ALVAREZ WHITE, María Cecilia. Chiquinquirá, Arte y Milagro. Bogotá: Presidencia de la República, Museo de Arte Moderno, 1986.;Colombia, Santa Fe de Antioquia;;43;;Virgen del rosario al centro, con el niño en brazos que sostiene un pájaro. A su derecha, san Antonio de Padua, con el libro el Niño y palma de martirio. A su izquierda san Andrés, portando libro y su cruz en forma de equis.;;
1833;;;;FALSE;;1393;Anónimo;Virgen de Chiquinquirá ;1791;;Óleo sobre tela;Colección Órden dominica;ALVAREZ WHITE, María Cecilia. Chiquinquirá, Arte y Milagro. Bogotá: Presidencia de la República, Museo de Arte Moderno, 1986.;Colombia, Chiquinquirá;;43;;Virgen del rosario al centro, con el niño en brazos que sostiene un pájaro. A su derecha, san Antonio de Padua, con el libro el Niño y palma de martirio. A su izquierda san Andrés, portando libro y su cruz en forma de equis.;;
1834;;;;FALSE;;788;Anónimo;Virgen de Chiquinquirá;XVII;;Grabado;;SD;Colombia;;43;;Virgen del rosario al centro, con el niño en brazos que sostiene un pájaro. A su derecha, san Antonio de Padua, con el libro el Niño y palma de martirio. A su izquierda san Andrés, portando libro y su cruz en forma de equis.;;
1835;;;;FALSE;;1395;Anónimo;Virgen de Chiquinquirá ;XVIII;;Oleo sobre carey;Palacio presidencial;ALVAREZ WHITE, María Cecilia. Chiquinquirá, Arte y Milagro. Bogotá: Presidencia de la República, Museo de Arte Moderno, 1986.;Colombia, Bogotá;;43;;Virgen del rosario al centro, con el niño en brazos que sostiene un pájaro. A su derecha, san Antonio de Padua, con el libro el Niño y palma de martirio. A su izquierda san Andrés, portando libro y su cruz en forma de equis.;;
1836;;;;FALSE;;1385;Gregorio Vásquez de Arce y Ceballos;Virgen de Chiquinquirá;1698;;Óleo sobre tela;Museo Francisco Cristóbal Toro;ALVAREZ WHITE, María Cecilia. Chiquinquirá, Arte y Milagro. Bogotá: Presidencia de la República, Museo de Arte Moderno, 1986.;Colombia, Santa Fe de Antioquia;;43;;Virgen del rosario al centro, con el niño en brazos que sostiene un pájaro. A su derecha, san Antonio de Padua, con el libro el Niño y palma de martirio. A su izquierda san Andrés, portando libro y su cruz en forma de equis.;;
1837;;;;FALSE;;1396;Anónimo;Virgen de Chiquinquirá ;XIX;;Óleo sobre madera;Museo Juan del Corral;ALVAREZ WHITE, María Cecilia. Chiquinquirá, Arte y Milagro. Bogotá: Presidencia de la República, Museo de Arte Moderno, 1986.;Colombia, Santa Fe de Antioquia;;43;;Virgen del rosario al centro, con el niño en brazos que sostiene un pájaro. A su derecha, san Antonio de Padua, con el libro el Niño y palma de martirio. A su izquierda san Andrés, portando libro y su cruz en forma de equis.;;
1838;;;;FALSE;;1397;Anónimo;Virgen de Chiquinquirá ;XVIII;;Óleo sobre madera;Colección particular;ALVAREZ WHITE, María Cecilia. Chiquinquirá, Arte y Milagro. Bogotá: Presidencia de la República, Museo de Arte Moderno, 1986.;Colombia;;43;;Virgen del rosario al centro, con el niño en brazos que sostiene un pájaro. A su derecha, san Antonio de Padua, con el libro el Niño y palma de martirio. A su izquierda san Andrés, portando libro y su cruz en forma de equis.;;
1839;;;;FALSE;;1392;Anónimo;Virgen de Chiquinquirá ;XVIII;;Óleo sobre tela;Colección Emilia Ochoa;ALVAREZ WHITE, María Cecilia. Chiquinquirá, Arte y Milagro. Bogotá: Presidencia de la República, Museo de Arte Moderno, 1986.;Colombia, Bogotá;;43;;;;
1840;;;;FALSE;;1399;Anónimo;Virgen de Chiquinquirá ;XIX;;Acuarela;Iglesia San Lazaro;ALVAREZ WHITE, María Cecilia. Chiquinquirá, Arte y Milagro. Bogotá: Presidencia de la República, Museo de Arte Moderno, 1986.;Colombia, Tunja;;43;;Virgen del rosario al centro, con el niño en brazos que sostiene un pájaro. A su derecha, san Antonio de Padua, con el libro el Niño y palma de martirio. A su izquierda san Andrés, portando libro y su cruz en forma de equis.;;
1841;;;;FALSE;;1394;Anónimo;Virgen de Chiquinquirá ;XVIII;;Óleo sobre madera;Iglesia Yanaconas;ALVAREZ WHITE, María Cecilia. Chiquinquirá, Arte y Milagro. Bogotá: Presidencia de la República, Museo de Arte Moderno, 1986.;Colombia, Popayán;;43;;Virgen del rosario al centro, con el niño en brazos que sostiene un pájaro. A su derecha, san Antonio de Padua, con el libro el Niño y palma de martirio. A su izquierda san Andrés, portando libro y su cruz en forma de equis.;;
